frame;landmark_id;landmark_name;x;y;z;visibility;presence;detected
6;15;LEFT_WRIST;0.7374138236045837;0.7311854362487793;-0.18722938001155853;0.9983771443367004;0.999998927116394;True
6;16;RIGHT_WRIST;0.6720597743988037;0.730128288269043;0.08295966684818268;0.7871626019477844;0.9999995231628418;True
6;17;LEFT_PINKY;0.7401264905929565;0.7551620602607727;-0.211336150765419;0.9962670803070068;0.9999977350234985;True
6;18;RIGHT_PINKY;0.6682846546173096;0.7530702948570251;0.07980640232563019;0.8313404321670532;0.9999992847442627;True
6;19;LEFT_INDEX;0.7334505319595337;0.7553204298019409;-0.20997370779514313;0.9959529042243958;0.999997615814209;True
6;20;RIGHT_INDEX;0.6672955751419067;0.7534273266792297;0.05380379408597946;0.837948203086853;0.9999992847442627;True
6;21;LEFT_THUMB;0.7324932813644409;0.7473145723342896;-0.18559573590755463;0.9919685125350952;0.9999986886978149;True
6;22;RIGHT_THUMB;0.669540524482727;0.7467999458312988;0.0693950429558754;0.8157508373260498;0.9999996423721313;True
6;23;LEFT_HIP;0.7465534806251526;0.7150568962097168;-0.08211661130189896;0.9999891519546509;0.999996542930603;True
6;24;RIGHT_HIP;0.7421534657478333;0.7207345366477966;0.08205271512269974;0.9999829530715942;0.9999967813491821;True
